Provider,total_claims,unique_patients,unique_physicians,inpatient_claims,outpatient_claims,avg_claim_amount,total_claim_amount,max_claim_amount,avg_deductible,avg_hospital_stay,max_hospital_stay,avg_claim_duration,unique_diagnosis_1,unique_diagnosis_2,unique_diagnosis_3,avg_patient_age,deceased_patient_rate,chronic_alzheimer,chronic_heartfailure,chronic_kidney,chronic_cancer,chronic_diabetes,claims_per_patient,claims_per_physician,inpatient_ratio,diagnosis_diversity,PotentialFraud,FraudProbability,RiskCategory,PredictedFraud
PRV55732,111,65,8,12,99,1609.5495495495495,178660,54000,116.8108108108108,0.6216216216216216,21.0,2.2162162162162162,99,53,36,73.37837837837837,0.07207207207207207,1.4594594594594594,1.3243243243243243,1.4234234234234233,1.8108108108108107,1.1801801801801801,1.7076923076923076,13.875,0.10810810810810811,0.8918918918918919,0,0.8975,Critical,1
PRV55733,46,43,4,0,46,318.9130434782609,14670,3300,5.0,0.0,0.0,2.0434782608695654,43,26,13,72.6086956521739,0.0,1.5434782608695652,1.391304347826087,1.6304347826086956,1.826086956521739,1.2608695652173914,1.069767441860465,11.5,0.0,0.9347826086956522,0,0.0035,Low,0
PRV55734,310,132,14,0,310,229.6451612903226,71190,3300,2.806451612903226,0.0,0.0,0.8903225806451613,266,128,77,71.00322580645161,0.0032258064516129032,1.6129032258064515,1.435483870967742,1.4967741935483871,1.8161290322580645,1.2516129032258065,2.3484848484848486,22.142857142857142,0.0,0.8580645161290322,0,0.1331,Low,0
PRV55735,93,83,8,0,93,346.55913978494624,32230,3200,4.408602150537634,0.0,0.0,1.096774193548387,85,47,35,72.25806451612904,0.021505376344086023,1.5053763440860215,1.4838709677419355,1.6451612903225807,1.8709677419354838,1.3333333333333333,1.1204819277108433,11.625,0.0,0.9139784946236559,0,0.0029,Low,0
PRV55736,230,114,20,4,226,469.30434782608694,107940,13000,22.182608695652174,0.1608695652173913,21.0,1.4173913043478261,200,107,83,70.69130434782609,0.021739130434782608,1.626086956521739,1.4434782608695653,1.617391304347826,1.882608695652174,1.3043478260869565,2.017543859649123,11.5,0.017391304347826087,0.8695652173913043,0,0.4634,Medium,0
PRV55737,257,175,35,19,238,1017.7821011673152,261570,34000,80.08560311284047,0.41245136186770426,29.0,1.622568093385214,212,102,82,72.715953307393,0.0038910505836575876,1.6342412451361867,1.4202334630350195,1.5992217898832686,1.821011673151751,1.3035019455252919,1.4685714285714286,7.3428571428571425,0.07392996108949416,0.8249027237354085,0,0.7127,High,1
PRV55739,86,75,18,19,67,2728.3720930232557,234640,31000,227.37209302325581,1.0116279069767442,10.0,2.3255813953488373,82,50,40,74.15116279069767,0.011627906976744186,1.6046511627906976,1.2906976744186047,1.5465116279069768,1.755813953488372,1.255813953488372,1.1466666666666667,4.777777777777778,0.22093023255813954,0.9534883720930233,0,0.0801,Low,0
PRV55740,21,18,12,0,21,214.76190476190476,4510,2500,0.0,0.0,0.0,0.9523809523809523,21,13,9,70.80952380952381,0.0,1.4285714285714286,1.4285714285714286,1.5714285714285714,1.7619047619047619,1.3333333333333333,1.1666666666666667,1.75,0.0,1.0,0,0.0122,Low,0
PRV55741,6,6,4,0,6,203.33333333333334,1220,500,20.0,0.0,0.0,3.5,6,5,2,77.83333333333333,0.0,1.5,1.5,1.3333333333333333,1.5,1.1666666666666667,1.0,1.5,0.0,1.0,0,0.0006,Low,0
PRV55742,75,36,12,6,69,934.0,70050,23000,87.84,0.32,10.0,1.7733333333333334,73,43,32,71.50666666666666,0.02666666666666667,1.52,1.52,1.5733333333333333,1.8,1.28,2.0833333333333335,6.25,0.08,0.9733333333333334,0,0.0159,Low,0
PRV55743,69,61,5,5,64,935.2173913043479,64530,18000,77.97101449275362,0.3333333333333333,6.0,1.1884057971014492,62,36,21,71.82608695652173,0.0,1.5797101449275361,1.434782608695652,1.608695652173913,1.9420289855072463,1.289855072463768,1.1311475409836065,13.8,0.07246376811594203,0.8985507246376812,0,0.0199,Low,0
PRV55744,2,2,1,0,2,40.0,80,70,0.0,0.0,0.0,0.0,2,1,1,80.5,0.0,2.0,1.0,1.5,1.5,1.5,1.0,2.0,0.0,1.0,0,0.0004,Low,0
PRV55745,81,74,6,0,81,177.90123456790124,14410,3300,3.45679012345679,0.0,0.0,0.037037037037037035,72,42,22,75.03703703703704,0.0,1.5802469135802468,1.3950617283950617,1.6296296296296295,1.8024691358024691,1.2345679012345678,1.0945945945945945,13.5,0.0,0.8888888888888888,0,0.0013,Low,0
PRV55748,10,10,6,0,10,347.0,3470,2200,0.0,0.0,0.0,2.8,10,4,1,69.8,0.0,1.7,1.4,1.6,1.9,1.2,1.0,1.6666666666666667,0.0,1.0,0,0.0004,Low,0
PRV55749,4,4,3,0,4,102.5,410,200,0.0,0.0,0.0,4.5,4,2,1,69.25,0.0,1.5,1.25,1.25,1.75,1.25,1.0,1.3333333333333333,0.0,1.0,0,0.0011,Low,0
PRV55750,5,5,3,0,5,132.0,660,400,0.0,0.0,0.0,3.4,5,3,2,71.2,0.0,1.6,1.4,1.6,1.8,1.4,1.0,1.6666666666666667,0.0,1.0,0,0.0009,Low,0
PRV55751,2,2,1,0,2,640.0,1280,1200,0.0,0.0,0.0,0.0,2,2,1,66.5,0.0,2.0,2.0,2.0,2.0,1.5,1.0,2.0,0.0,1.0,0,0.0003,Low,0
PRV55752,563,347,44,0,563,278.3658969804618,156720,3300,2.1847246891651864,0.0,0.0,1.5879218472468917,426,208,148,71.47602131438721,0.0053285968028419185,1.6269982238010656,1.4120781527531083,1.5985790408525755,1.847246891651865,1.310834813499112,1.622478386167147,12.795454545454545,0.0,0.7566607460035524,0,0.1197,Low,0
PRV55753,40,36,14,8,32,2325.0,93000,18000,216.1,0.7,8.0,0.975,37,25,19,70.65,0.0,1.65,1.45,1.6,1.85,1.35,1.1111111111111112,2.857142857142857,0.2,0.925,0,0.1993,Low,0
PRV55754,22,21,13,0,22,236.8181818181818,5210,1900,2.727272727272727,0.0,0.0,1.8181818181818181,19,12,8,67.54545454545455,0.0,1.5454545454545454,1.3636363636363635,1.6363636363636365,1.9545454545454546,1.1363636363636365,1.0476190476190477,1.6923076923076923,0.0,0.8636363636363636,0,0.0011,Low,0
PRV55755,86,74,31,11,75,1813.0232558139535,155920,57000,137.41860465116278,0.9418604651162791,25.0,1.744186046511628,80,45,36,73.46511627906976,0.023255813953488372,1.558139534883721,1.4767441860465116,1.627906976744186,1.8604651162790697,1.2325581395348837,1.162162162162162,2.774193548387097,0.12790697674418605,0.9302325581395349,0,0.2921,Low,0
PRV55759,3,3,3,0,3,80.0,240,100,26.666666666666668,0.0,0.0,0.0,3,3,1,73.0,0.0,2.0,1.6666666666666667,2.0,2.0,1.6666666666666667,1.0,1.0,0.0,1.0,0,0.0003,Low,0
PRV55760,3,3,3,0,3,70.0,210,80,23.333333333333332,0.0,0.0,0.0,3,2,0,74.66666666666667,0.0,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,0.0,1.0,0,0.0003,Low,0
PRV55761,4,1,1,0,4,52.5,210,70,0.0,0.0,0.0,1.75,4,4,0,75.25,0.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,1.0,0,0.0008,Low,0
PRV55762,9,9,2,0,9,126.66666666666667,1140,300,0.0,0.0,0.0,1.2222222222222223,9,5,3,76.33333333333333,0.0,1.6666666666666667,1.5555555555555556,1.4444444444444444,1.8888888888888888,1.5555555555555556,1.0,4.5,0.0,1.0,0,0.0004,Low,0
PRV55763,10,8,4,0,10,148.0,1480,600,0.0,0.0,0.0,0.5,10,7,4,72.0,0.0,1.9,1.4,1.6,2.0,1.4,1.25,2.5,0.0,1.0,0,0.001,Low,0
PRV55764,29,28,10,1,28,338.9655172413793,9830,4000,0.3448275862068966,0.20689655172413793,6.0,1.5862068965517242,29,14,14,76.34482758620689,0.0,1.6206896551724137,1.3448275862068966,1.5172413793103448,1.8620689655172413,1.1724137931034482,1.0357142857142858,2.9,0.034482758620689655,1.0,0,0.0011,Low,0
PRV55765,20,8,1,2,18,1039.5,20790,12000,110.8,0.2,3.0,1.85,19,12,10,75.15,0.0,1.6,1.45,1.5,1.85,1.45,2.5,20.0,0.1,0.95,0,0.0139,Low,0
PRV55766,6,3,1,0,6,50.0,300,100,0.0,0.0,0.0,2.1666666666666665,6,2,2,69.33333333333333,0.0,1.8333333333333333,1.8333333333333333,1.8333333333333333,1.3333333333333333,1.3333333333333333,2.0,6.0,0.0,1.0,0,0.0005,Low,0
PRV55767,2,2,2,0,2,40.0,80,80,0.0,0.0,0.0,0.0,2,1,1,70.0,0.0,1.5,1.5,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0.0004,Low,0
PRV55768,64,34,1,0,64,383.90625,24570,3300,4.0625,0.0,0.0,1.703125,58,30,19,72.546875,0.015625,1.859375,1.40625,1.796875,1.796875,1.390625,1.8823529411764706,64.0,0.0,0.90625,0,0.0036,Low,0
PRV55769,15,8,2,2,13,1200.0,18000,7000,145.06666666666666,0.7333333333333333,7.0,4.8,15,12,8,69.66666666666667,0.0,1.4666666666666666,1.4666666666666666,1.5333333333333334,1.9333333333333333,1.4666666666666666,1.875,7.5,0.13333333333333333,1.0,0,0.0038,Low,0
PRV55770,19,14,1,0,19,98.42105263157895,1870,500,4.7368421052631575,0.0,0.0,0.0,18,11,2,76.10526315789474,0.0,1.5263157894736843,1.5263157894736843,1.5789473684210527,1.8421052631578947,1.263157894736842,1.3571428571428572,19.0,0.0,0.9473684210526315,0,0.0019,Low,0
PRV55771,73,29,5,0,73,248.21917808219177,18120,3300,2.191780821917808,0.0,0.0,0.9315068493150684,65,40,28,72.20547945205479,0.0,1.6164383561643836,1.4794520547945205,1.7123287671232876,1.9726027397260273,1.3287671232876712,2.5172413793103448,14.6,0.0,0.8904109589041096,0,0.0012,Low,0
PRV55772,4,4,3,0,4,122.5,490,300,0.0,0.0,0.0,3.25,3,3,2,63.75,0.0,1.5,1.25,1.25,2.0,1.0,1.0,1.3333333333333333,0.0,0.75,0,0.001,Low,0
PRV55774,14,12,11,4,10,3566.4285714285716,49930,26000,305.14285714285717,1.2857142857142858,8.0,4.142857142857143,14,8,8,78.42857142857143,0.0,1.5,1.2142857142857142,1.5,1.8571428571428572,1.0714285714285714,1.1666666666666667,1.2727272727272727,0.2857142857142857,1.0,0,0.1402,Low,0
PRV55775,14,14,7,1,13,829.2857142857143,11610,10000,76.28571428571429,0.7857142857142857,11.0,2.0,14,9,6,65.57142857142857,0.0,1.4285714285714286,1.3571428571428572,1.6428571428571428,2.0,1.5,1.0,2.0,0.07142857142857142,1.0,0,0.0012,Low,0
PRV55776,4,4,4,0,4,22.5,90,60,0.0,0.0,0.0,5.5,4,4,3,75.0,0.0,1.75,1.25,1.75,1.75,1.75,1.0,1.0,0.0,1.0,0,0.0003,Low,0
PRV55777,17,11,8,0,17,271.7647058823529,4620,1500,8.823529411764707,0.0,0.0,0.8823529411764706,17,10,5,66.11764705882354,0.0,1.8823529411764706,1.5294117647058822,1.7058823529411764,1.8235294117647058,1.588235294117647,1.5454545454545454,2.125,0.0,1.0,0,0.0036,Low,0
PRV55778,1,1,1,0,1,40.0,40,40,0.0,0.0,0.0,0.0,1,1,1,66.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0,1e-04,Low,0
PRV55779,7,6,6,0,7,361.42857142857144,2530,1300,5.714285714285714,0.0,0.0,2.857142857142857,7,0,0,76.71428571428571,0.0,1.8571428571428572,1.2857142857142858,1.7142857142857142,1.7142857142857142,1.4285714285714286,1.1666666666666667,1.1666666666666667,0.0,1.0,0,0.0009,Low,0
PRV55780,52,34,10,6,46,2100.3846153846152,109220,41000,107.6923076923077,0.7692307692307693,12.0,2.4038461538461537,49,27,21,75.0,0.019230769230769232,1.6346153846153846,1.3846153846153846,1.4807692307692308,1.7307692307692308,1.2884615384615385,1.5294117647058822,5.2,0.11538461538461539,0.9423076923076923,0,0.0665,Low,0
PRV55782,6,5,2,0,6,321.6666666666667,1930,1100,0.0,0.0,0.0,0.3333333333333333,6,5,4,77.83333333333333,0.0,2.0,1.3333333333333333,1.5,2.0,1.5,1.2,3.0,0.0,1.0,0,0.0012,Low,0
PRV55783,7,7,4,4,3,6148.571428571428,43040,17000,610.2857142857143,2.7142857142857144,7.0,3.2857142857142856,7,7,5,68.57142857142857,0.0,1.4285714285714286,1.2857142857142858,1.2857142857142858,2.0,1.2857142857142858,1.0,1.75,0.5714285714285714,1.0,0,0.0036,Low,0
PRV55785,9,8,5,0,9,507.77777777777777,4570,1900,0.0,0.0,0.0,0.1111111111111111,9,5,3,72.33333333333333,0.0,1.7777777777777777,1.4444444444444444,1.3333333333333333,1.8888888888888888,1.1111111111111112,1.125,1.8,0.0,1.0,0,0.0045,Low,0
PRV55786,11,10,6,0,11,192.72727272727272,2120,1000,2.727272727272727,0.0,0.0,1.8181818181818181,10,7,7,77.9090909090909,0.0,1.4545454545454546,1.3636363636363635,1.7272727272727273,1.8181818181818181,1.3636363636363635,1.1,1.8333333333333333,0.0,0.9090909090909091,0,0.0013,Low,0
PRV55787,1,1,1,0,1,200.0,200,200,0.0,0.0,0.0,0.0,1,1,0,81.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0,0.0029,Low,0
PRV55788,19,16,4,0,19,145.78947368421052,2770,1000,0.0,0.0,0.0,0.0,18,6,5,74.10526315789474,0.0,1.263157894736842,1.5789473684210527,1.631578947368421,1.894736842105263,1.3157894736842106,1.1875,4.75,0.0,0.9473684210526315,0,0.0004,Low,0
PRV55789,23,17,1,0,23,298.2608695652174,6860,2200,1.7391304347826086,0.0,0.0,0.0,22,16,9,72.47826086956522,0.043478260869565216,1.7391304347826086,1.3478260869565217,1.3478260869565217,1.9130434782608696,1.0434782608695652,1.3529411764705883,23.0,0.0,0.9565217391304348,0,0.0093,Low,0
PRV55790,5,5,3,5,0,9600.0,48000,20000,1068.0,5.4,11.0,5.4,5,5,5,71.6,0.0,1.6,1.4,1.8,1.8,1.2,1.0,1.6666666666666667,1.0,1.0,0,0.0044,Low,0
PRV55791,10,10,3,10,0,12900.0,129000,33000,1068.0,5.6,9.0,5.6,10,10,9,66.6,0.0,1.4,1.2,1.4,2.0,1.3,1.0,3.3333333333333335,1.0,1.0,0,0.0045,Low,0
PRV55792,1,1,1,1,0,7000.0,7000,7000,1068.0,5.0,5.0,5.0,1,1,1,66.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0007,Low,0
PRV55793,6,6,1,6,0,12000.0,72000,24000,1068.0,6.166666666666667,13.0,6.166666666666667,6,6,6,65.5,0.0,1.5,1.3333333333333333,1.5,1.6666666666666667,1.3333333333333333,1.0,6.0,1.0,1.0,0,0.0104,Low,0
PRV55794,11,11,3,0,11,232.72727272727272,2560,1300,0.0,0.0,0.0,0.0,11,9,7,73.54545454545455,0.0,1.3636363636363635,1.2727272727272727,1.2727272727272727,1.7272727272727273,1.1818181818181819,1.0,3.6666666666666665,0.0,1.0,0,0.0005,Low,0
PRV55795,10,9,4,0,10,405.0,4050,2100,0.0,0.0,0.0,2.0,9,5,3,77.0,0.0,1.5,1.2,1.4,2.0,1.1,1.1111111111111112,2.5,0.0,0.9,0,0.001,Low,0
PRV55796,7,7,1,0,7,124.28571428571429,870,600,0.0,0.0,0.0,0.0,7,5,5,73.28571428571429,0.0,1.7142857142857142,1.5714285714285714,1.5714285714285714,1.7142857142857142,1.4285714285714286,1.0,7.0,0.0,1.0,0,1e-04,Low,0
PRV55797,3,3,3,0,3,353.3333333333333,1060,800,0.0,0.0,0.0,13.333333333333334,3,3,1,75.33333333333333,0.0,2.0,1.0,1.3333333333333333,2.0,1.3333333333333333,1.0,1.0,0.0,1.0,0,0.0005,Low,0
PRV55798,6,6,1,0,6,510.0,3060,1800,0.0,0.0,0.0,3.3333333333333335,6,4,2,70.16666666666667,0.0,1.6666666666666667,1.0,1.3333333333333333,2.0,1.0,1.0,6.0,0.0,1.0,0,0.0008,Low,0
PRV55800,1,1,1,0,1,50.0,50,50,0.0,0.0,0.0,0.0,1,0,0,77.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0,1e-04,Low,0
PRV55801,2,2,1,0,2,35.0,70,60,0.0,0.0,0.0,0.0,2,2,2,82.5,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0,0.0011,Low,0
PRV55802,1,1,1,0,1,10.0,10,10,0.0,0.0,0.0,0.0,0,0,0,77.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0,0.0013,Low,0
PRV55803,2,2,1,0,2,70.0,140,70,0.0,0.0,0.0,0.0,2,2,2,75.0,0.0,1.5,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0,0.0005,Low,0
PRV55804,9,9,3,0,9,285.55555555555554,2570,800,8.88888888888889,0.0,0.0,0.0,9,3,1,72.77777777777777,0.0,1.7777777777777777,1.5555555555555556,1.6666666666666667,1.7777777777777777,1.6666666666666667,1.0,3.0,0.0,1.0,0,0.0009,Low,0
PRV55805,8,7,1,0,8,481.25,3850,3300,0.0,0.0,0.0,2.375,8,4,3,63.125,0.0,1.375,1.25,1.75,1.75,1.25,1.1428571428571428,8.0,0.0,1.0,0,0.0006,Low,0
PRV55806,16,16,2,0,16,318.125,5090,2900,5.0,0.0,0.0,1.375,16,12,9,76.4375,0.0,1.75,1.5,1.8125,1.8125,1.25,1.0,8.0,0.0,1.0,0,0.0005,Low,0
PRV55807,17,16,2,0,17,357.6470588235294,6080,3300,6.470588235294118,0.0,0.0,0.0,17,12,10,72.94117647058823,0.0,1.4705882352941178,1.5294117647058822,1.6470588235294117,1.8235294117647058,1.2352941176470589,1.0625,8.5,0.0,1.0,0,0.0019,Low,0
PRV55808,22,10,4,0,22,213.1818181818182,4690,1100,3.6363636363636362,0.0,0.0,1.6818181818181819,22,17,11,77.68181818181819,0.0,1.9090909090909092,1.4545454545454546,1.8636363636363635,2.0,1.2727272727272727,2.2,5.5,0.0,1.0,0,0.0021,Low,0
PRV55809,10,9,3,10,0,6200.0,62000,16000,961.2,5.9,18.0,5.9,9,10,10,70.5,0.0,1.5,1.2,1.1,1.7,1.1,1.1111111111111112,3.3333333333333335,1.0,0.9,0,0.0392,Low,0
PRV55810,1,1,1,1,0,12000.0,12000,12000,1068.0,11.0,11.0,11.0,1,1,1,70.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0.0008,Low,0
PRV55811,2,2,1,2,0,20500.0,41000,29000,1068.0,5.0,8.0,5.0,2,2,2,64.0,0.0,1.5,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0.0027,Low,0
PRV55812,17,16,2,17,0,9470.588235294117,161000,20000,1005.1764705882352,6.882352941176471,35.0,6.882352941176471,16,16,14,72.94117647058823,0.058823529411764705,1.5294117647058822,1.2352941176470589,1.3529411764705883,1.8823529411764706,1.0588235294117647,1.0625,8.5,1.0,0.9411764705882353,1,0.9613,Critical,1
PRV55813,7,7,1,7,0,5428.571428571428,38000,11000,1068.0,3.142857142857143,8.0,3.142857142857143,7,7,7,68.85714285714286,0.0,1.8571428571428572,1.2857142857142858,1.1428571428571428,1.8571428571428572,1.0,1.0,7.0,1.0,1.0,0,0.0053,Low,0
PRV55814,4,4,1,0,4,27.5,110,60,20.0,0.0,0.0,0.0,4,3,2,62.25,0.0,1.75,1.75,1.75,1.75,1.25,1.0,4.0,0.0,1.0,0,0.0002,Low,0
PRV55815,4,4,2,4,0,3000.0,12000,5000,1068.0,3.75,6.0,3.75,4,4,4,75.0,0.0,2.0,1.5,1.5,1.5,1.0,1.0,2.0,1.0,1.0,0,0.0006,Low,0
PRV55816,1,1,1,1,0,6000.0,6000,6000,1068.0,2.0,2.0,2.0,1,1,1,70.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0.0005,Low,0
PRV55817,25,23,4,25,0,8880.0,222000,42000,1068.0,4.8,27.0,4.8,22,22,22,73.44,0.0,1.44,1.24,1.24,1.72,1.04,1.0869565217391304,6.25,1.0,0.88,0,0.3075,Medium,0
PRV55818,10,10,6,2,8,562.0,5620,5000,213.6,0.4,3.0,0.4,9,6,4,75.7,0.0,1.6,1.2,1.8,1.8,1.0,1.0,1.6666666666666667,0.2,0.9,0,0.0033,Low,0
PRV55819,198,89,23,0,198,244.3939393939394,48390,3300,3.6363636363636362,0.0,0.0,1.02020202020202,179,89,59,73.20707070707071,0.015151515151515152,1.6111111111111112,1.505050505050505,1.7323232323232323,1.8535353535353536,1.5151515151515151,2.2247191011235956,8.608695652173912,0.0,0.9040404040404041,0,0.0114,Low,0
PRV55820,477,332,13,0,477,252.30607966457023,120350,7030,2.6624737945492662,0.0,0.0,1.2410901467505242,373,191,129,74.42976939203355,0.0020964360587002098,1.6561844863731656,1.4025157232704402,1.6540880503144655,1.849056603773585,1.280922431865828,1.4367469879518073,36.69230769230769,0.0,0.7819706498951782,0,0.0427,Low,0
PRV55821,195,135,5,13,182,1066.5128205128206,207970,39000,72.84102564102564,0.4153846153846154,30.0,1.6512820512820512,175,103,69,70.22564102564102,0.005128205128205128,1.7025641025641025,1.4564102564102563,1.641025641025641,1.8871794871794871,1.2820512820512822,1.4444444444444444,39.0,0.06666666666666667,0.8974358974358975,1,0.934,Critical,1
PRV55822,384,196,25,0,384,293.671875,112770,5500,2.4479166666666665,0.0,0.0,1.765625,310,146,110,73.1015625,0.0234375,1.6145833333333333,1.4036458333333333,1.640625,1.8411458333333333,1.328125,1.9591836734693877,15.36,0.0,0.8072916666666666,0,0.085,Low,0
PRV55826,26,25,14,4,22,4091.923076923077,106390,57000,168.15384615384616,1.0769230769230769,10.0,2.1538461538461537,25,18,12,76.3076923076923,0.038461538461538464,1.5,1.3461538461538463,1.4230769230769231,1.7307692307692308,1.1923076923076923,1.04,1.8571428571428572,0.15384615384615385,0.9615384615384616,0,0.0411,Low,0
PRV55828,24,24,21,7,17,1123.75,26970,10000,316.0833333333333,2.0416666666666665,23.0,2.375,24,15,11,72.58333333333333,0.0,1.625,1.5,1.6666666666666667,1.9583333333333333,1.2083333333333333,1.0,1.1428571428571428,0.2916666666666667,1.0,0,0.0133,Low,0
PRV55830,10,8,9,8,2,10312.0,103120,34000,854.4,3.9,9.0,3.9,10,10,8,72.7,0.0,1.7,1.4,1.4,1.8,1.4,1.25,1.1111111111111112,0.8,1.0,0,0.1666,Low,0
PRV55831,810,471,6,0,810,290.2345679012346,235090,8400,2.7160493827160495,0.0,0.0,1.625925925925926,605,262,173,73.26543209876543,0.003703703703703704,1.6160493827160494,1.4135802469135803,1.6320987654320989,1.8320987654320988,1.2654320987654322,1.7197452229299364,135.0,0.0,0.7469135802469136,0,0.0555,Low,0
PRV55832,284,259,118,45,239,1694.0140845070423,481100,30000,171.8661971830986,1.176056338028169,35.0,2.5211267605633805,251,138,104,73.61971830985915,0.0035211267605633804,1.573943661971831,1.426056338028169,1.630281690140845,1.8380281690140845,1.2570422535211268,1.0965250965250966,2.406779661016949,0.15845070422535212,0.8838028169014085,0,0.2436,Low,0
PRV55833,144,84,7,4,140,658.6805555555555,94850,31000,31.541666666666668,0.06944444444444445,4.0,2.1319444444444446,127,73,45,72.9375,0.027777777777777776,1.5763888888888888,1.4236111111111112,1.5972222222222223,1.7430555555555556,1.3402777777777777,1.7142857142857142,20.571428571428573,0.027777777777777776,0.8819444444444444,0,0.133,Low,0
PRV55834,453,207,29,9,444,435.43046357615896,197250,11050,23.44812362030905,0.11479028697571744,17.0,1.7682119205298013,378,178,125,72.20529801324503,0.013245033112582781,1.640176600441501,1.4172185430463575,1.596026490066225,1.8498896247240617,1.2428256070640176,2.1884057971014492,15.620689655172415,0.019867549668874173,0.8344370860927153,0,0.935,Critical,1
PRV55835,269,139,22,7,262,518.9219330855019,139590,26000,30.765799256505577,0.19330855018587362,25.0,1.7174721189591078,233,113,92,74.24907063197026,0.0,1.620817843866171,1.4014869888475836,1.5650557620817844,1.9405204460966543,1.312267657992565,1.935251798561151,12.227272727272727,0.026022304832713755,0.8661710037174721,1,0.7445,High,1
PRV55836,82,72,39,15,67,1497.439024390244,122790,17000,197.8048780487805,1.0121951219512195,22.0,1.7073170731707317,74,46,34,71.23170731707317,0.012195121951219513,1.5853658536585367,1.4024390243902438,1.5975609756097562,1.8414634146341464,1.2439024390243902,1.1388888888888888,2.1025641025641026,0.18292682926829268,0.9024390243902439,0,0.2099,Low,0
PRV55837,45,44,23,8,37,3452.6666666666665,155370,38000,190.53333333333333,1.2222222222222223,18.0,2.311111111111111,45,26,22,73.62222222222222,0.022222222222222223,1.7555555555555555,1.4444444444444444,1.5777777777777777,1.9333333333333333,1.4,1.0227272727272727,1.9565217391304348,0.17777777777777778,1.0,0,0.0148,Low,0
PRV55839,186,115,7,3,183,411.98924731182797,76630,17000,18.623655913978496,0.04838709677419355,3.0,1.4516129032258065,159,77,61,72.37096774193549,0.016129032258064516,1.6666666666666667,1.3118279569892473,1.5913978494623655,1.8602150537634408,1.3440860215053763,1.617391304347826,26.571428571428573,0.016129032258064516,0.8548387096774194,0,0.0916,Low,0
PRV55842,122,43,21,0,122,406.0655737704918,49540,4080,5.0,0.0,0.0,1.1967213114754098,110,49,33,76.04098360655738,0.0,1.7868852459016393,1.3852459016393444,1.639344262295082,1.8524590163934427,1.5163934426229508,2.8372093023255816,5.809523809523809,0.0,0.9016393442622951,1,0.9309,Critical,1
PRV55843,213,106,22,0,213,219.43661971830986,46740,3300,2.347417840375587,0.0,0.0,1.2629107981220657,191,92,47,73.39906103286386,0.009389671361502348,1.6807511737089202,1.4647887323943662,1.6619718309859155,1.8309859154929577,1.3661971830985915,2.009433962264151,9.681818181818182,0.0,0.8967136150234741,0,0.0096,Low,0
PRV55846,127,125,86,46,81,4028.8976377952754,511670,80000,387.54330708661416,2.0236220472440944,19.0,2.8976377952755907,116,76,64,74.63779527559055,0.0,1.5590551181102361,1.2440944881889764,1.4803149606299213,1.8188976377952757,1.2440944881889764,1.016,1.4767441860465116,0.36220472440944884,0.9133858267716536,0,0.3299,Medium,0
PRV55847,185,105,5,0,185,218.7027027027027,40460,2800,2.972972972972973,0.0,0.0,1.4054054054054055,168,90,53,72.25405405405405,0.005405405405405406,1.7351351351351352,1.454054054054054,1.6378378378378378,1.9297297297297298,1.372972972972973,1.7619047619047619,37.0,0.0,0.9081081081081082,0,0.0053,Low,0
PRV55848,39,32,22,3,36,872.0512820512821,34010,15000,82.66666666666667,0.7692307692307693,18.0,1.8717948717948718,37,25,15,74.15384615384616,0.05128205128205128,1.5128205128205128,1.3076923076923077,1.641025641025641,1.8205128205128205,1.3333333333333333,1.21875,1.7727272727272727,0.07692307692307693,0.9487179487179487,0,0.018,Low,0
PRV55849,176,167,62,128,48,7293.920454545455,1283730,72000,753.875,3.5511363636363638,22.0,3.75,131,103,101,72.625,0.011363636363636364,1.625,1.3465909090909092,1.4772727272727273,1.8409090909090908,1.2556818181818181,1.0538922155688624,2.838709677419355,0.7272727272727273,0.7443181818181818,1,0.995,Critical,1
